Date;USD;JPY;BGN;CYP;CZK;DKK;EEK;GBP;HUF;LTL;LVL;MTL;PLN;ROL;RON;SEK;SIT;SKK;CHF;ISK;NOK;HRK;RUB;TRL;TRY;AUD;BRL;CAD;CNY;HKD;IDR;ILS;INR;KRW;MXN;MYR;NZD;PHP;SGD;THB;ZAR
21.6.2022;0.003132864;0.012671247;0;NA;-0.001537901;8.07E-05;NA;0.003050806;-0.003449451;NA;NA;NA;-0.001828842;NA;0.000181974;0.000798741;NA;NA;0.005104055;0.010145015;-0.00773508;0.000398989;NA;NA;0.004434864;0.007672503;0.005583364;-0.000146402;0.004736724;0.003132278;0.003184811;0.003155226;0.00521845;0.005546122;-0.002495883;0.00233035;0.007584915;0.007567301;0.001575289;0.003680277;-0.004291444
22.6.2022;-0.0027526;-0.004462114;0;NA;0.000890652;-8.07E-05;NA;-0.001454376;-0.001211387;NA;NA;NA;0.010070794;NA;0.000101083;0.002139359;NA;NA;-0.0059901;0;0.016916036;0.000305784;NA;NA;-0.002729768;0.00506064;-0.001305519;0;-0.001075847;-0.002756855;-0.001320597;-0.002001728;-0.000188072;0.003071997;-0.004688953;-0.001164496;0.009549461;-0.00227118;0.00020529;-0.000348642;0.000619295
23.6.2022;-0.002664892;-0.00701216;0;NA;0.001536533;1.34E-05;NA;-0.000780417;0.009049836;NA;NA;NA;0.003830199;NA;2.02E-05;0.003387328;NA;NA;-0.00226791;0.008614554;-0.002812271;0.000770692;NA;NA;-0.001924612;-0.002757174;0.003049679;-0.004402061;-0.003362397;-0.002776618;-0.001552522;-0.006609409;-0.003142998;-0.00152019;-0.002684565;-0.002484473;-0.007273193;0.004641675;-0.001780578;-0.00053661;0.001100683
24.6.2022;0.002949995;0.000562786;0;NA;-0.000767972;0.000134421;NA;-0.000524503;0.004344902;NA;NA;NA;-0.001317635;NA;-0.000101081;-0.001028086;NA;NA;-0.005742022;-0.001430615;-0.003873842;0.000119537;NA;NA;0.003599462;0.002363757;0.006144525;0.004182418;0.001576201;0.003018751;0.002511152;0.000497224;0.003033779;-0.002284627;-0.004861888;0.002096006;0.001076426;0.006766747;0.002122634;0.00265341;-0.006161537
27.6.2022;0.004550634;0.007427164;0;NA;-0.000283086;0.000134403;NA;0.004965906;0.003184241;NA;NA;NA;-0.000702031;NA;-0.000465102;-0.002124942;NA;NA;0.007024516;0;-0.002542883;0.000504554;NA;NA;-0.04509082;0.001965538;0.010789156;-0.001318875;0.00366817;0.00407116;8.95E-05;-0.005566417;0.006459791;-0.004710179;0.002422017;0.004995381;0.004175122;0.001209712;0.001435358;2.68E-05;0.004953696
28.6.2022;-0.001041026;0.002927647;0;NA;8.09E-05;-0.00018817;NA;0.001738627;-0.010160228;NA;NA;NA;-0.001810534;NA;6.07E-05;-0.001594328;NA;NA;-0.004149384;-0.001432665;-0.00684505;-0.000172582;NA;NA;0.006256347;-0.004460779;-0.002492011;-0.00544039;0.000537057;-0.000796015;0.002207297;0.00713933;0.005717204;0.002993277;0.002231243;-0.002731449;0.001249145;-0.000863931;0.000273168;-0.005555943;0.006557128
29.6.2022;-0.004174975;-0.00097493;0;NA;0.000525624;-2.69E-05;NA;0.001284641;-0.010771644;NA;NA;NA;-0.000767803;NA;-0.000485525;0.002858604;NA;NA;-0.009549461;0.00286328;-0.002954927;-0.000464792;NA;NA;-0.00508994;0.003019762;-0.002625125;-0.003840761;-0.005568282;-0.004207682;-0.003663392;0.002120892;-0.004457936;0.001665585;0.002344556;-0.00345185;0.002908618;-0.001331915;-0.002598114;-0.006182609;0.001318096
30.6.2022;-0.012437971;-0.01396171;0;NA;0;0;NA;-0.007441366;0.006975714;NA;NA;NA;0.000746484;NA;0.000910167;0.004221386;NA;NA;-0.004507896;-0.007173632;0.004066818;0.00029218;NA;NA;-0.010212082;-0.010344352;-0.017076618;-0.006533545;-0.010828213;-0.01266897;-0.003889673;0.001319842;-0.011189944;-0.009147146;-0.008237263;-0.010667869;-0.009888096;-0.010842148;-0.008525318;-0.004641765;0.004996505
1.7.2022;0.003651743;-0.003467925;0;NA;0.000565748;-1.34E-05;NA;0.009601855;0.010198673;NA;NA;NA;0.005612737;NA;-0.000141527;0.004491297;NA;NA;0.006704383;-0.001440922;0.001602812;3.98E-05;NA;NA;0.007980998;0.018569478;0.016242378;0.004978277;0.003527037;0.003772341;0.004467885;0.008890893;0.003182004;0.000724804;0.007172237;0.00353234;0.013320052;0.005270426;0.005645843;0.011685283;0.006911404
4.7.2022;0.002873565;0.003255949;0;NA;-0.000323245;0;NA;-0.007971863;0.001021641;NA;NA;NA;-0.001442696;NA;-0.000343792;-0.001160411;NA;NA;0.00099681;0.004316553;-0.006708349;-0.000119513;NA;NA;0.007906442;-0.011573674;0.009857455;-0.004233675;0.001530244;0.002832137;0.003992241;-0.001690018;0.001601151;0.000606065;0.003885409;0.004235408;-0.010749279;0.000609019;0.001509331;0.00300736;-0.006135887
5.7.2022;-0.015907783;-0.012372171;0;NA;0.000242444;6.72E-05;NA;-0.001338727;0.014489065;NA;NA;NA;0.007361374;NA;-4.05E-05;0.003458687;NA;NA;-0.010516397;-0.001436782;-0.001049522;-0.000730669;NA;NA;-0.005383969;-0.001645549;-0.009422112;-0.005298718;-0.01363991;-0.015788411;-0.012588362;-0.008548231;-0.010156032;-0.003278607;-0.008532705;-0.014430202;0.001431981;-0.008349685;-0.009090346;-0.011297423;-0.006670266
6.7.2022;-0.011042278;-0.01484819;0;NA;0.00109027;9.41E-05;NA;-0.001970605;0.010791384;NA;NA;NA;0.005506645;NA;4.05E-05;-0.0053926;NA;NA;-0.003631233;-0.004322773;-0.000457081;-0.000638111;NA;NA;0.002601598;-0.014531957;-0.000453486;-0.00675729;-0.010778007;-0.011008006;-0.013026164;-0.0127101;-0.014067607;-0.012892526;0.000109429;-0.009922185;-0.016047464;-0.004042611;-0.010431249;-0.002688064;0.006499939
7.7.2022;0.000294739;0.002900444;0;NA;4.04E-05;2.69E-05;NA;-0.006686951;-0.004283079;NA;NA;NA;0.000230533;NA;0.000161799;-0.002049563;NA;NA;0.001009999;0.005759555;0.001040284;-6.65E-05;NA;NA;0.000262066;-0.005227193;-0.002416009;-0.00354704;-0.000864349;0.000363051;-0.001454533;-0.009407618;0.000842787;-0.00529299;-0.002472201;0.00108762;-0.002669419;0.00281398;-0.003501404;-0.001088139;0.000739832
8.7.2022;-0.001671337;-0.000434531;0;NA;-0.006681134;0.000255327;NA;-0.006128842;-0.01868385;NA;NA;NA;-0.001908738;NA;-0.000343855;-0.005282978;NA;NA;0.000706393;0.00143472;-0.002724532;-3.99E-05;NA;NA;0.002702112;-0.000806614;-0.011671434;-0.001967611;-0.001980562;-0.001553282;-0.003579214;-0.006292967;-0.000893699;-0.002305132;-0.005729989;-0.001887442;0.000182232;-0.001001573;-0.001895868;-0.003763196;0.009056604
11.7.2022;-0.00641629;0.005201948;0;NA;-0.0008942;-0.000134374;NA;-0.000532151;0.014235379;NA;NA;NA;0.007071307;NA;-2.02E-05;0.0026029;NA;NA;-0.000504515;-0.00143472;0.003501608;-0.000133005;NA;NA;-0.003294708;0.002619121;-0.012442531;-0.004631571;-0.004444844;-0.006338289;-0.00519468;-0.006161904;-0.003539188;-0.000946264;-0.003036114;-0.006421713;0.00012147;-0.005429431;-0.003520387;-0.000464563;-0.001676583
12.7.2022;-0.005561087;-0.010576743;0;NA;-0.000406719;-8.06E-05;NA;0.003341937;0.004302133;NA;NA;NA;0.004617409;NA;-0.00034398;-0.006124775;NA;NA;-0.002526402;-0.001436782;-0.002294114;-0.000133023;NA;NA;-0.006031364;-0.000670916;0.006240618;-0.003506903;-0.004064716;-0.005528406;-0.005159362;-0.003452461;-0.004333715;-0.003991718;0.004981677;-0.003316158;-0.004321239;0.001307167;-0.003603608;-0.00528935;-0.000728559
13.7.2022;0.00248645;0.005157459;0;NA;-0.007554294;0.00010751;NA;-0.005342992;-0.001537842;NA;NA;NA;0.001037022;NA;2.02E-05;-0.002543452;NA;NA;-0.00547891;-0.00576786;-0.003177669;-0.000199568;NA;NA;0.007068177;-0.006598906;0.009655324;-0.001605075;0.003016861;0.002495994;0.004178172;-0.003521786;0.002899549;-0.00281744;0.000698712;0.002488149;-0.002748513;0.000370642;0.000495382;-0.000412263;-0.005742101
14.7.2022;-0.00617778;0.007363059;0;NA;0.000819437;0.000120934;NA;0.002237601;-0.001393422;NA;NA;NA;-0.001950491;NA;0.000121416;-9.43E-06;NA;NA;0.001220132;0.004257014;0.001053844;-0.000439189;NA;NA;-0.003930758;0.006128997;0.000971417;0.006784855;-0.00153687;-0.006168941;0.000164039;0.001461758;-0.000665403;0.008269813;0.002656387;-0.004600082;0.005306994;-0.001836905;-0.0048938;0.006985469;0.008717107
15.7.2022;0.005382788;0.003231253;0;NA;0.005880208;6.72E-05;NA;0.005048728;-0.012430776;NA;NA;NA;-0.004016697;NA;-0.000263086;-0.00071711;NA;NA;0.000812595;7.20E-05;0.00221141;0.000505716;NA;NA;0.002916744;-0.00047013;-0.002788481;-0.001140294;0.004794899;0.005384072;-0.002515138;0.003687879;0.003002661;0.008659432;-0.001795633;0.006501245;-0.00365698;0.001995709;0.003406916;0.006367542;0.004958041
18.7.2022;0.007132274;0.004791713;0;NA;-0.002160224;6.72E-05;NA;-0.003300022;-0.004169879;NA;NA;NA;-0.004032895;NA;-0.000364387;-0.006420233;NA;NA;0.006275324;0;-0.002045628;-0.000399228;NA;NA;0.01006031;-0.003162324;0.001303482;0.000304206;0.00474272;0.007129773;0.005029904;-0.001142074;0.008899966;-0.000344941;-0.010156127;0.008034317;0.003352742;0.006647113;0.002830257;0.007135551;0.00550902
19.7.2022;0.011189752;0.006046183;0;NA;0.001915905;0.000188066;NA;0.006999576;-0.011507319;NA;NA;NA;-0.003397726;NA;0.000121477;-0.002863546;NA;NA;0.000706037;0;-0.007762639;-0.000492601;NA;NA;0.016536239;0.002019659;0.017261408;0.008555797;0.011621772;0.011191044;0.012252416;0.00827897;0.010605751;0.00523628;0.007010785;0.010517941;0.001459499;0.009194144;0.008162736;0.009702309;0.004247997
20.7.2022;-0.004500105;-0.000638456;0;NA;-0.002528137;4.03E-05;NA;-0.001466439;0.005144625;NA;NA;NA;0.004653218;NA;2.02E-05;-0.003416523;NA;NA;-0.002220653;0.004310352;-0.004303666;0.000665619;NA;NA;-0.00409317;-0.006883547;-0.000487009;-0.010001599;-0.00249355;-0.00449887;-0.004485266;-0.004202045;-0.003657564;-0.002031413;0.001987934;-0.004044139;-0.009034367;-0.003217926;-0.004565737;-0.002323192;-0.003707385
21.7.2022;0;0.003824638;0;NA;0.000122476;-8.06E-05;NA;0.004299369;0.001575729;NA;NA;NA;-0.004401139;NA;-0.000101228;-0.003313132;NA;NA;0.002825431;0.001432665;0.00420539;0.000758266;NA;NA;0.004908688;0.005470215;0.006294758;0.003496773;0.002145986;-7.49E-05;0.004339274;0.00159204;-0.001815395;-0.00010467;0.002117708;0.001122569;0.010431058;0.001984162;0.000985152;0.006794138;0.007281217
22.7.2022;-0.000882829;-0.013880708;0;NA;0.000734544;-4.03E-05;NA;-0.004733848;-0.004584004;NA;NA;NA;-0.002144705;NA;-0.001418268;0.000652003;NA;NA;-0.009313694;-0.001432665;-0.00247973;0.000452025;NA;NA;0.003393615;-0.011583533;0.000788545;-0.005554936;-0.002726773;-0.000887273;-0.004347785;-0.003414624;-0.000822919;-0.001354218;0.000883044;-0.002003898;-0.013071283;-0.004740667;-0.004723475;-0.007141745;-0.018352838
25.7.2022;0.004504071;0.002362629;0;NA;0.000856287;8.06E-05;NA;-0.003859873;-0.004529449;NA;NA;NA;-0.009049836;NA;0.00036489;-0.003408532;NA;NA;0.003756159;0;-0.007853573;-0.000518517;NA;NA;0.009422693;0.002041928;0.002772885;0.004795807;0.003508623;0.004490745;0.001843062;0.003357809;0.003477432;0.004176463;-0.001045419;0.004837726;0.003682115;-0.000541726;0.001765101;0.0035506;-0.002951873
26.7.2022;-0.011002076;-0.010712206;0;NA;0.002930286;0;NA;-0.003011143;0.011260448;NA;NA;NA;0.007195798;NA;-0.000304065;0.004529367;NA;NA;-0.010593967;-0.002871502;-0.005965886;-0.000665159;NA;NA;-0.010722311;-0.006959635;-0.027878958;-0.010151597;-0.009349735;-0.011000605;-0.007779859;-0.008845575;-0.010617281;-0.010945047;-0.007339069;-0.010430199;-0.00552827;-0.018506469;-0.007789856;-0.009236395;-0.003691895
27.7.2022;0.002761888;0.003895547;0;NA;-0.001301289;-4.03E-05;NA;-0.004979381;0.009135431;NA;NA;NA;0.011698492;NA;0.000202721;0.000956984;NA;NA;0.000307172;0;-0.005479246;-6.65E-05;NA;NA;0.006365794;0.001026518;-0.007338062;0.001073455;0.001211812;0.002839947;0.001829048;-0.001032317;0.004075589;0.005517483;-0.001516702;0.003319468;0.004363733;0.005239101;0.001562833;0.005899722;0.002787707
28.7.2022;-0.002959458;-0.011805315;0;NA;0.001382564;-5.37E-05;NA;-0.006582266;0.006478095;NA;NA;NA;-0.001460067;NA;0.000162147;-0.000526228;NA;NA;-0.002357404;-0.002879772;-0.005792271;0.000798191;NA;NA;-0.002433413;-0.00583092;-0.013769677;-0.004839648;-0.003054241;-0.002965795;-0.00695766;-0.004428094;-0.005952233;-0.010201864;-0.003717207;-0.004250898;-0.008251786;0.002423772;-0.005623391;-0.008134601;-0.007827599
29.7.2022;0.00748035;-0.006138575;0;NA;4.06E-05;-5.37E-05;NA;0.004821702;-0.006156897;NA;NA;NA;-0.011187842;NA;2.03E-05;-0.00590312;NA;NA;-0.000102622;-0.002888089;-0.00212383;-0.000265993;NA;NA;0.005798488;0.007607727;-0.010581111;0.008740376;0.005546245;0.007497998;0.003170195;0.000374559;0.002829101;0.006755125;-7.26E-05;0.006964663;0.006840267;-0.003841835;0.005623391;-0.003212963;-0.008173966
1.8.2022;0.003426169;-0.007652723;0;NA;0.000731143;0.000255213;NA;-0.003458767;-0.008559253;NA;NA;NA;-0.000739059;NA;-0.001216718;-0.001994768;NA;NA;-0.002774782;0.002888089;-0.001367705;0.000398963;NA;NA;0.005481682;-0.007607727;-0.000303427;-0.001833741;0.00580511;0.003429294;0.003139128;-0.004851295;0.000636527;0.00292936;0.004295581;0.004002028;-0.007582566;0.00634788;-7.10E-05;-2.70E-05;-8.30E-05
2.8.2022;-0.000879894;-0.010992386;0;NA;0.000649456;-0.000335821;NA;-0.000418248;-0.011351087;NA;NA;NA;-0.005868474;NA;0.000304318;0.003149336;NA;NA;0.002774782;0.004316553;0.006739339;-0.000199461;NA;NA;0.000484962;0.014344508;0.008536568;0.00564327;0.000173634;-0.000896716;0.000107866;-0.001738325;-0.007555639;0.00438548;0.00903747;-0.000812303;0.005799979;0.00176106;0.001135154;-0.001705215;0.007132904
3.8.2022;-0.002938586;0.016884287;0;NA;0.000243437;-6.72E-05;NA;-0.00043038;-0.004521066;NA;NA;NA;-0.003256257;NA;-0.001075673;-0.00078881;NA;NA;0.00297177;0;-0.005675407;-0.000226104;NA;NA;-0.002465393;-0.004349902;0.006971412;-0.004955223;-0.004161024;-0.002932389;-0.001349164;-0.003602142;0.004536265;-0.002340022;0.006033689;-0.002110679;0.000738007;0.000369429;-0.002413745;0.001326529;0.008578107
4.8.2022;-0.001276074;-0.00272069;0;NA;0.000365045;-2.69E-05;NA;0.007172675;0.002401994;NA;NA;NA;0.006861929;NA;0.000324853;-0.001666242;NA;NA;-0.000818917;-0.004316553;0.003255685;-0.000372519;NA;NA;-0.001038155;-0.005053275;0.001250455;-0.001147008;-0.000886634;-0.001287975;0.001091976;-0.007624593;0.001015725;-0.001745495;-0.015432435;-0.001057013;-0.005795688;-0.003912313;-0.002277095;-0.009705251;-0.005450275
5.8.2022;0.005094554;0.003014376;0;NA;-0.003168159;-0.000134372;NA;0.000439172;-0.005571327;NA;NA;NA;-0.003138322;NA;-0.000203021;-0.001611091;NA;NA;0.001125838;0.001440922;0.007592364;-2.66E-05;NA;NA;0.005076693;0.007230591;-0.004973739;0.008760292;0.004338465;0.005104631;0.002316907;-0.001996067;0.003403819;-0.006899355;0.003880494;0.004638135;0.004688472;-0.001926527;0.002845559;-0.00638542;-5.87E-05
8.8.2022;-0.003328116;0.010225038;0;NA;-0.002688612;-0.000134391;NA;-0.001223038;0.001243576;NA;NA;NA;-0.000892402;NA;-0.001788364;0.000743161;NA;NA;-0.001330672;0.008602204;-0.00416615;-0.000332732;NA;NA;-0.003694545;-0.007230591;-0.01831165;-0.003875532;-0.001985522;-0.003329408;-0.005828771;-0.004063131;0.001468441;0.00406863;-0.007500451;-0.002657152;-0.002835133;0.000530607;-0.001350631;0.000192432;-0.003811366
9.8.2022;0.003425834;0.004639707;0;NA;0.000693213;2.69E-05;NA;0.004209035;0.007781551;NA;NA;NA;0.000892402;NA;-0.0025458;0.002168414;NA;NA;0;0;-0.000402475;0.00022627;NA;NA;0.000911281;0.005461883;0.001869195;0.002205576;0.002535553;0.003404099;0.003258558;-0.000885478;0.00295254;0.005107505;0.001618534;0.002525559;0.006275785;0.006784585;0.003692137;-0.003193659;0.004738482
10.8.2022;0.001757298;-0.000723537;0;NA;-0.005518214;-0.000134405;NA;0.001040632;0.000754717;NA;NA;NA;-0.000467349;NA;0.002037158;-0.000982432;NA;NA;-0.005134536;-0.002859187;-0.002488879;0.000239524;NA;NA;0.004120395;-0.000340495;0.000609593;0.003337129;0.001677173;0.001567223;0.001432143;-0.002720366;0.000761325;0.005535469;-7.24E-05;0.002212851;-0.005720452;0.002140352;-0.000212638;0.004292561;-0.010091807
11.8.2022;0.008353618;-0.01157513;0;NA;-0.002092609;-2.69E-05;NA;-0.00039011;-0.008764564;NA;NA;NA;-0.005005815;NA;-0.001690549;-0.001668491;NA;NA;-0.00010296;0;-0.010935501;-0.000106448;NA;NA;0.008518791;-0.010269139;-0.001200492;-0.000378659;0.006422371;0.008144718;-0.0001932;-0.007966985;0.009972449;0.000342163;-0.003540272;0.00565226;-0.01029275;0.002869995;0.003114165;-0.002116461;-0.010152795
12.8.2022;-0.005139904;0.006568408;0;NA;0.001395559;0;NA;0.001653967;-0.004780805;NA;NA;NA;-0.001175201;NA;-0.00285802;0.008793272;NA;NA;-0.002371013;0.004285721;0.000917572;-0.000159693;NA;NA;-0.005080908;-0.002480365;0.010620844;-0.004098677;-0.004546116;-0.006406235;-0.007370055;-0.001642895;-0.003542779;-0.001510861;-0.007162285;-0.005302158;-0.003746492;0.000366905;-0.003185054;0.001374835;0.001405498
15.8.2022;-0.008789119;-0.013622592;0;NA;0.003276006;-0.000295763;NA;-0.004021532;0.015931555;NA;NA;NA;0.001815638;NA;-0.00135019;0.004439254;NA;NA;-0.006004159;0;0.005893128;-0.001465046;NA;NA;-0.008644271;0.000827472;-0.014039651;0.001444044;-0.004364106;-0.008735312;-0.00410263;-0.004674586;-0.011438018;-0.004658567;-0.004945722;-0.005352416;0.001062932;-0.00216844;-0.004974781;-0.004820216;0.000340611
16.8.2022;-0.006297374;0.003680263;0;NA;0.003265309;-6.72E-05;NA;-0.001862474;0.018887241;NA;NA;NA;0.003940325;NA;-0.000593842;0.003660657;NA;NA;-0.000623182;0;-0.002860942;0.000959182;NA;NA;-0.006293549;-0.003106557;-0.008318732;-0.006935211;-0.004106901;-0.005648031;-0.004910203;-0.006236745;-0.008504996;-0.005018746;-0.011437602;-0.004850632;0.000624727;-0.009145011;-0.003997721;-0.007983632;-0.004905215
17.8.2022;0.003252035;0.009141834;0;NA;0.001058934;0.000121012;NA;-0.000118747;-0.004737942;NA;NA;NA;0.000743724;NA;0.000102412;0.002388831;NA;NA;0.006317664;0;0;-0.000386226;NA;NA;0.003148987;0.01318791;0.019165032;0.00313061;0.002178903;0.003217013;0.003143628;0.000694896;0.00472911;0.005519986;0.011001048;0.003706241;0.00950997;0.002998926;0.005065831;0.00338974;0.015306497
18.8.2022;0.001376463;-0.001384184;0;NA;0.001830124;0.000161327;NA;0.002170832;0.002100296;NA;NA;NA;0.003435191;NA;-0.000348243;0.002704238;NA;NA;-0.000309773;0.001424502;-0.001474244;0.001916347;NA;NA;0.008329222;-0.002596339;-0.009737249;7.62E-05;0.00207281;0.001742412;0.005102237;-0.003539934;0.003541468;0.005809482;-0.003415614;0.002704814;-0.001238007;7.05E-05;0.000142328;0.005587379;0.00518388
19.8.2022;-0.012257963;0.003638485;0;NA;0.00056869;-0.000215109;NA;0.006460818;0.005464764;NA;NA;NA;0.005699224;NA;6.15E-05;0.001811338;NA;NA;-0.006943393;0;0.001372642;-0.000798032;NA;NA;-0.011291407;-0.002260198;0.000152876;-0.004278081;-0.007689494;-0.012185054;-0.009366832;-0.003461262;-0.009212862;-0.001056469;0.000703735;-0.011685189;0.003586006;-0.007975215;-0.005279693;-0.00736417;0.005882525
22.8.2022;-0.005285477;-0.00429482;0;NA;0.001055281;-4.03E-05;NA;-0.003301968;0.001594408;NA;NA;NA;0.002732529;NA;0.000860092;0.003810066;NA;NA;-0.003750786;0.00284293;-0.007127701;-0.000559001;NA;NA;-0.004183922;-0.007294782;-0.011183177;-0.005604406;-0.001080387;-0.005198779;-0.003781911;-0.003076597;-0.005460793;0.00061021;-0.008348696;-0.003405263;-0.004825548;-0.001901496;-0.001503383;0.003079615;-0.001410293
23.8.2022;-0.00742677;-0.005412931;0;NA;0.000283924;5.38E-05;NA;-0.003727793;0.00623055;NA;NA;NA;0.003101817;NA;-0.000286615;-0.004111728;NA;NA;0.002293818;-0.005693966;-0.002879735;0.000199679;NA;NA;-0.007964639;-0.0028359;-0.014951221;-0.004707344;-0.007404237;-0.007264945;-0.010269754;-0.005506622;-0.007301688;-0.009049836;-0.012132855;-0.006643502;-0.003354457;-0.009957268;-0.007045827;-0.006754247;-0.007040172
24.8.2022;0.000704899;-0.004410475;0;NA;-0.001176781;9.41E-05;NA;-0.000711634;0.00092516;NA;NA;NA;-0.002514249;NA;-0.000798861;-0.001915791;NA;NA;-0.002711442;-0.004291852;-0.011125101;-3.99E-05;NA;NA;0.002953982;-0.00333033;-0.007441712;-0.001548228;0.003936203;0.000641643;0.000970819;3.07E-05;0.000253498;0.00055536;-0.006907994;4.49E-05;-0.000373413;0.000700425;-0.000216474;0.001393495;-0.003497333
25.8.2022;0.003617367;0.002428168;0;NA;0.000771151;-9.41E-05;NA;0.000118641;-0.004878891;NA;NA;NA;-0.001889844;NA;-0.000861026;-0.003169575;NA;NA;0.00416841;0.005718386;0.000415024;0.000199647;NA;NA;0.004193853;-0.005784996;0.005380118;-0.002093917;0.001420861;0.00363674;-0.000301585;0.005872474;0.004465391;-0.000645447;0.001773117;0.000605755;-0.003679341;0.002546127;0;-0.004857767;-0.006370261
26.8.2022;0.003704264;0.006957441;0;NA;-0.000527565;6.72E-05;NA;0.003517232;0.003783214;NA;NA;NA;-0.001956598;NA;-0.000594951;0.001685383;NA;NA;0.002700178;0;0.002796915;-6.65E-05;NA;NA;0.004423726;0.001885541;0.003727395;0.004879003;0.005168347;0.003661769;0.004896773;-0.007776184;0.003096055;0.001110511;0.005576653;0.002687812;0.006600684;0.004769953;0.003529882;0.008444043;0.000547785
29.8.2022;-0.002100736;0.01067122;0;NA;-0.001747009;0;NA;0.009764209;-0.001413979;NA;NA;NA;-0.000737347;NA;-0.000615839;0.005443846;NA;NA;0.002899753;0.005685872;0.010342524;-0.000212973;NA;NA;-0.001749522;0.013582081;-0.007981798;0.006315;0.005416998;-0.001950424;0.003065667;0.018544142;-0.000914031;0.010451692;0.003187046;0.002925971;0.011907473;0.001389186;0.003159107;0.010050613;0.005319319
30.8.2022;0.004795214;0.001587302;0;NA;-0.000610141;-4.03E-05;NA;0.002630581;-0.008624545;NA;NA;NA;-0.00268009;NA;-0.000862813;0.002067864;NA;NA;0.007315472;0.007062176;-0.001249821;-0.000213018;NA;NA;0.004313253;-0.003930904;-0.007469153;0.001610862;0.002733645;0.004875295;0.000262892;0.00066351;-0.000338278;0.002557082;0.001005118;0.001559993;-0.00368664;0.003659624;0.003363513;0.002606562;-0.00192024
31.8.2022;-0.003394233;7.21E-05;0;NA;-0.001099192;-6.72E-05;NA;0.004543344;-0.008848522;NA;NA;NA;-0.000845612;NA;-0.001275038;0.002700576;NA;NA;0.005630357;-0.002818888;0.018635562;0.000598998;NA;NA;-0.002970579;0.008189152;0.023505524;0.00489335;-0.004139534;-0.003345229;-0.0016868;0.006940404;-0.003213076;-0.006036303;0.009783203;-0.003390514;0.004728722;-0.004264929;-0.002002432;-0.001206405;0.012380993
1.9.2022;0.00039992;0.004459477;0;NA;-0.002528653;1.34E-05;NA;0.005078036;-0.008026165;NA;NA;NA;-0.003283519;NA;-0.003050228;0.005854276;NA;NA;0.000612307;0;0.00743796;0.000824698;NA;NA;0.001648361;0.004103692;0.01459711;0.00441401;0.001014758;0.000292995;0.00188846;0.007308775;0.000917281;0.008084658;-0.000445547;0.001629774;0.004096487;0.008087875;0.002359588;0.007107739;0.005008909
2.9.2022;-0.001100165;0.007293561;0;NA;-0.000285895;-2.69E-05;NA;5.78E-05;-0.003007672;NA;NA;NA;-0.001380175;NA;-0.002314481;0.000772406;NA;NA;0.003767633;-0.00141243;-0.000949217;0.000199422;NA;NA;-0.00042282;0.001364164;-0.001647636;-0.002889736;0.000202828;-0.00091749;0.001203738;0.009348627;0.00238476;0.005267959;-0.004615645;-0.000423932;0.000305036;0.004318595;0.000785294;-0.002345434;0.007359573
5.9.2022;-0.007331927;-0.006361026;0;NA;0.005743046;-8.07E-05;NA;-0.0013886;0.013760999;NA;NA;NA;0.006290861;NA;-0.002838409;-0.001936794;NA;NA;-0.009394535;0.008444807;-0.008503086;-0.000691499;NA;NA;-0.007055014;-0.003755937;-0.014407356;-0.006724255;-0.003817159;-0.00731901;-0.007620978;-0.003953624;-0.007248395;-0.000632162;-0.014188046;-0.005505094;-0.006425381;-0.006653103;-0.005797118;-0.009905826;-0.011121216
6.9.2022;0.000806127;0.010271864;0;NA;-0.002928498;1.34E-05;NA;-0.007146996;-0.003099624;NA;NA;NA;-0.006184626;NA;0.004678032;-0.004343467;NA;NA;-0.000205212;-0.00562194;-0.002452899;-0.000532248;NA;NA;0.000807232;0.002391773;-0.002083598;-0.001073949;0.004685956;0.000834408;7.51E-05;0.002185277;-3.41E-05;0.004892496;0.001779517;0.002532526;0.001472303;0.003146769;0.001076079;-0.00057927;-0.000439001
7.9.2022;-0.004340591;0.016120866;0;NA;0.003293958;0;NA;0.008905564;-0.002038585;NA;NA;NA;0.004705492;NA;0.003319283;0.000589576;NA;NA;0.000512952;-0.004237294;0.005422635;0.000133088;NA;NA;-0.003743083;0.006598888;0.011261882;0.000613826;-0.001781847;-0.004320772;-0.000302401;0.00450312;-0.002559106;0.005683886;0.003419065;-0.004014674;0.008910104;-0.002173395;-0.001147859;0.002204951;0.010349931
8.9.2022;0.012466232;0.003137531;0;NA;-0.003579131;0;NA;0.001686244;-0.015928897;NA;NA;NA;-0.002858809;NA;0.003513426;0.001747966;NA;NA;-0.001128842;-0.007102303;0.011314577;9.32E-05;NA;NA;0.012590848;0.005140009;0.00309845;0.007412819;0.008604563;0.012448612;0.007575699;0.006935632;0.00893777;0.00526825;0.004532316;0.01237341;0.001942337;0.00878813;0.00879048;0.00263954;0.007015466
9.9.2022;0.003988439;-0.002439451;0;NA;-0.000285254;0;NA;0.002351369;0.002071283;NA;NA;NA;0.001165687;NA;0.005379711;-0.004042716;NA;NA;-0.008455402;0.004267432;-0.007772512;0.00126334;NA;NA;0.004023754;-0.008127923;0.000864313;-0.00488476;-0.000301926;0.003849115;0.000904112;0.003667806;0.002892818;0.002125553;-0.00109989;0.003301905;-0.001699339;0.00117411;0.000640182;0.002468257;-0.000253201
